amazon_product_url,author,description,publisher,title,oid,bestsellers_date.numberLong,published_date.numberLong,rank.numberInt,rank_last_week.numberInt,weeks_on_list.numberInt,price.numberDouble
http://www.amazon.com/This-How-You-Lose-Her-ebook/dp/B0085DOG2W?tag=NYTBS-20,Junot Díaz,"Stories of love, loss and family history from a Pulitzer Prize-winning novelist.",Riverhead,THIS IS HOW YOU LOSE HER,5b4aa4ead3089013507dc376,2012-10-13,2012-10-28,8,10,5,26.95
http://www.amazon.com/Live-Night-Novel-Dennis-Lehane-ebook/dp/B007HC3PUG?tag=NYTBS-20,Dennis Lehane,A South Boston punk becomes a Florida crime boss.,Morrow/HarperCollins,LIVE BY NIGHT,5b4aa4ead3089013507dc377,2012-10-13,2012-10-28,9,8,2,27.99
http://www.amazon.com/Low-Pressure-Sandra-Brown/dp/1455501557?tag=NYTBS-20,Sandra Brown,A woman makes disturbing discoveries — and acquires a stalker — when she writes a book about her sister’s murder.,Grand Central,LOW PRESSURE,5b4aa4ead3089013507dc378,2012-10-13,2012-10-28,10,13,4,26.99
http://www.amazon.com/Zoo-James-Patterson-ebook/dp/B0076DFB2G?tag=NYTBS-20,James Patterson and Michael Ledwidge,A young biologist warns world leaders about the reasons for escalating animal attacks on cities.,"Little, Brown",ZOO,5b4aa4ead3089013507dc379,2012-10-13,2012-10-28,11,14,6,27.99
http://www.amazon.com/Phantom-Harry-Novel-Jo-Nesbo-ebook/dp/B007QPFGJW?tag=NYTBS-20,Jo Nesbo,The Oslo detective Harry Hole returns after three years away to find the social fabric in tatters.,Knopf,PHANTOM,5b4aa4ead3089013507dc37a,2012-10-13,2012-10-28,12,9,2,25.95
http://www.amazon.com/Into-Woods-Hollows-Beyond-Collection/dp/0061974323?tag=NYTBS-20,Kim Harrison,A collection including all of the Hollows stories along with new work.,Harper Voyager/HarperCollins Publishers,INTO THE WOODS,5b4aa4ead3089013507dc37b,2012-10-13,2012-10-28,13,0,1,24.99
http://www.amazon.com/Telegraph-Avenue-Michael-Chabon-ebook/dp/B007HBH2EW?tag=NYTBS-20,Michael Chabon,"Fathers and sons in Berkeley and Oakland, Calif.",Harper/HarperCollins,TELEGRAPH AVENUE,5b4aa4ead3089013507dc37c,2012-10-13,2012-10-28,14,12,5,27.99
http://www.amazon.com/The-Round-House-Louise-Erdrich-ebook/dp/B007HC3UF6?tag=NYTBS-20,Louise Erdrich,"On an Ojibwe reservation in North Dakota in 1988, a 13-year-old boy and his father try to discover who is responsible for his mother’s devastating rape.",Harper/HarperCollins,THE ROUND HOUSE,5b4aa4ead3089013507dc37d,2012-10-13,2012-10-28,15,16,2,27.99
http://www.amazon.com/The-Panther-John-Corey-Book/dp/0446699616?tag=NYTBS-20,Nelson DeMille,"Posted to Yemen, the anti-terrorist task force agent John Corey and his wife, an F.B.I. agent, pursue a high-ranking Qaeda operative — who is out to avenge the death of the Libyan terrorist Corey killed in New York.",Grand Central,THE PANTHER,5b4aa4ead3089013507dc383,2012-10-20,2012-11-04,1,0,1,27.99
http://www.amazon.com/The-Bone-Bed-Scarpetta-Novel/dp/0399157565?tag=NYTBS-20,Patricia Cornwell,A paleontologist’s disappearance in Canada turns out to be connected to crimes much closer to home for the chief medical examiner Kay Scarpetta; the 20th Scarpetta book.,Putnam,THE BONE BED,5b4aa4ead3089013507dc386,2012-10-20,2012-11-04,4,0,1,28.95
http://www.amazon.com/NYPD-Red-James-Patterson-ebook/dp/B0089EHO7Q?tag=NYTBS-20,James Patterson and Marshall Karp,Detective Zach Jordan and his beautiful partner (and ex-girlfriend) must stop a deranged killer who has targeted a glittering New York film festival.,"Little, Brown",NYPD RED,5b4aa4ead3089013507dc387,2012-10-20,2012-11-04,5,2,2,27.99
http://www.amazon.com/The-Secret-Keeper-A-Novel-ebook/dp/B007EECSFA?tag=NYTBS-20,Kate Morton,A British actress searches for secrets in her 90-year-old mother’s past.,Atria,THE SECRET KEEPER,5b4aa4ead3089013507dc38a,2012-10-20,2012-11-04,8,0,1,26.99
http://www.amazon.com/The-Time-Keeper-Mitch-Albom/dp/1401322786?tag=NYTBS-20,Mitch Albom,A fable about the inventor of the world’s first clock from the author of “Tuesdays With Morrie.”,Hyperion,THE TIME KEEPER,5b4aa4ead3089013507dc38b,2012-10-20,2012-11-04,9,6,7,24.99
http://www.amazon.com/Mad-River-Virgil-Flowers-Novel/dp/0399157700?tag=NYTBS-20,John Sandford,Virgil Flowers joins the hunt for a teenage Bonnie and Clyde.,Putnam,MAD RIVER,5b4aa4ead3089013507dc38c,2012-10-20,2012-11-04,10,5,3,27.95
http://www.amazon.com/The-Walking-Dead-Rise-Governor/dp/1250008395?tag=NYTBS-20,Robert Kirkman and Jay Bonansinga,"In the second Walking Dead novel, Lilly Caul and other citizens seeking refuge from the zombie plague in Woodbury, Ga., begin to challenge the man who calls himself the Governor.",Thomas Dunne/St. Martin's,"THE WALKING DEAD, RISE OF THE GOVERNOR",5b4aa4ead3089013507dc38d,2012-10-20,2012-11-04,11,0,1,24.99
http://www.amazon.com/Sleep-No-More-Eve-Duncan-ebook/dp/B007TJ55YG?tag=NYTBS-20,Iris Johansen,The forensic sculptor Eve Duncan investigates when her mother’s friend disappears from a mental hospital.,St. Martin's,SLEEP NO MORE,5b4aa4ead3089013507dc38f,2012-10-20,2012-11-04,13,0,1,27.99
http://www.amazon.com/This-How-You-Lose-Her-ebook/dp/B0085DOG2W?tag=NYTBS-20,Junot Díaz,"Stories of love, loss and family history from a Pulitzer Prize-winning novelist.",Riverhead,THIS IS HOW YOU LOSE HER,5b4aa4ead3089013507dc391,2012-10-20,2012-11-04,15,8,6,26.95
http://www.amazon.com/The-Racketeer-Novel-John-Grisham/dp/0345545338?tag=NYTBS-20,John Grisham,"Malcolm Bannister, an imprisoned ex-lawyer, knows who murdered a federal judge. And he concocts a scheme to exchange this information for his freedom.",Doubleday,THE RACKETEER,5b4aa4ead3089013507dc397,2012-10-27,2012-11-11,1,0,1,28.95
http://www.amazon.com/The-Panther-John-Corey-Book/dp/0446699616?tag=NYTBS-20,Nelson DeMille,"The anti-terrorist task force agent John Corey and his wife, an F.B.I. agent, pursue a high-ranking Qaeda operative.",Grand Central,THE PANTHER,5b4aa4ead3089013507dc398,2012-10-27,2012-11-11,2,1,2,27.99
http://www.amazon.com/The-Bridge-Novel-Karen-Kingsbury-ebook/dp/B007EDZ08S?tag=NYTBS-20,Karen Kingsbury,The destruction of a beloved bookstore offers the shop’s supporters second chances on love and leases.,Howard Books,THE BRIDGE,5b4aa4ead3089013507dc39b,2012-10-27,2012-11-11,5,0,1,19.99
http://www.amazon.com/The-Bone-Bed-Scarpetta-Novel/dp/0399157565?tag=NYTBS-20,Patricia Cornwell,A paleontologist’s disappearance in Canada turns out to be connected to crimes much closer to home for the chief medical examiner Kay Scarpetta; the 20th Scarpetta book.,Putnam,THE BONE BED,5b4aa4ead3089013507dc39c,2012-10-27,2012-11-11,6,4,2,28.95
http://www.amazon.com/NYPD-Red-James-Patterson-ebook/dp/B0089EHO7Q?tag=NYTBS-20,James Patterson and Marshall Karp,Detective Zach Jordan and his beautiful partner (and ex-girlfriend) must stop a deranged killer who has targeted a glittering New York film festival.,"Little, Brown",NYPD RED,5b4aa4ead3089013507dc39e,2012-10-27,2012-11-11,8,5,3,27.99
http://www.amazon.com/The-Time-Keeper-Mitch-Albom/dp/1401322786?tag=NYTBS-20,Mitch Albom,A fable about the inventor of the world’s first clock from the author of “Tuesdays With Morrie.”,Hyperion,THE TIME KEEPER,5b4aa4ead3089013507dc3a2,2012-10-27,2012-11-11,12,9,8,24.99
http://www.amazon.com/The-Yellow-Birds-A-Novel/dp/0316219363?tag=NYTBS-20,Kevin Powers,A young soldier goes to battle in Iraq and has trouble adjusting once back home.,"Little, Brown",THE YELLOW BIRDS,5b4aa4ead3089013507dc3a3,2012-10-27,2012-11-11,13,0,1,24.99
http://www.amazon.com/Mad-River-Virgil-Flowers-Novel/dp/0399157700?tag=NYTBS-20,John Sandford,Virgil Flowers joins the hunt for a teenage Bonnie and Clyde.,Putnam,MAD RIVER,5b4aa4ead3089013507dc3a4,2012-10-27,2012-11-11,14,10,4,27.95
http://www.amazon.com/The-Secret-Keeper-A-Novel-ebook/dp/B007EECSFA?tag=NYTBS-20,Kate Morton,A British actress searches for secrets in her 90-year-old mother’s past.,Atria,THE SECRET KEEPER,5b4aa4ead3089013507dc3a5,2012-10-27,2012-11-11,15,8,2,26.99
http://www.amazon.com/The-Uncommon-Appeal-Clouds-Dalhousie/dp/0307907333?tag=NYTBS-20,Alexander McCall Smith,Edinburgh’s Isabel Dalhousie attempts to recover a stolen painting.,Pantheon,THE UNCOMMON APPEAL OF CLOUDS,5b4aa4ead3089013507dc3a6,2012-10-27,2012-11-11,16,0,1,24.95
http://www.amazon.com/The-Racketeer-Novel-John-Grisham/dp/0345545338?tag=NYTBS-20,John Grisham,"Malcolm Bannister, an imprisoned ex-lawyer, knows who murdered a federal judge. And he concocts a scheme to exchange this information for his freedom.",Doubleday,THE RACKETEER,5b4aa4ead3089013507dc3ab,2012-11-03,2012-11-18,1,1,2,28.95
http://www.amazon.com/The-Panther-John-Corey-Book/dp/0446699616?tag=NYTBS-20,Nelson DeMille,"The anti-terrorist task force agent John Corey and his wife, an F.B.I. agent, pursue a high-ranking Qaeda operative.",Grand Central,THE PANTHER,5b4aa4ead3089013507dc3ae,2012-11-03,2012-11-18,4,2,3,27.99
http://www.amazon.com/A-Winter-Dream-Novel/dp/145162803X?tag=NYTBS-20,Richard Paul Evans,"When Joseph Jacobson stands to be anointed heir to his father’s agency, his 12 brothers cast him out.",Simon & Schuster,A WINTER DREAM,5b4aa4ead3089013507dc3b0,2012-11-03,2012-11-18,6,0,1,19.99
http://www.amazon.com/The-Bone-Bed-Scarpetta-Novel/dp/0399157565?tag=NYTBS-20,Patricia Cornwell,A paleontologist’s disappearance in Canada turns out to be connected to crimes much closer to home for the chief medical examiner Kay Scarpetta; the 20th Scarpetta book.,Putnam,THE BONE BED,5b4aa4ead3089013507dc3b1,2012-11-03,2012-11-18,7,6,3,28.95
http://www.amazon.com/NYPD-Red-James-Patterson-ebook/dp/B0089EHO7Q?tag=NYTBS-20,James Patterson and Marshall Karp,Detective Zach Jordan and his beautiful partner (and ex-girlfriend) must stop a deranged killer who has targeted a glittering New York film festival.,"Little, Brown",NYPD RED,5b4aa4ead3089013507dc3b4,2012-11-03,2012-11-18,10,8,4,27.99
http://www.amazon.com/The-Giving-Quilt-Creek-Quilts/dp/0525953604?tag=NYTBS-20,Jennifer Chiaverini,"Quilters gather for a post-Thanksgiving session, for charity and for the rewards of human connection.",Dutton,THE GIVING QUILT,5b4aa4ead3089013507dc3b8,2012-11-03,2012-11-18,14,0,1,26.95
http://www.amazon.com/The-Time-Keeper-Mitch-Albom/dp/1401322786?tag=NYTBS-20,Mitch Albom,A fable about the inventor of the world’s first clock from the author of “Tuesdays With Morrie.”,Hyperion,THE TIME KEEPER,5b4aa4ead3089013507dc3b9,2012-11-03,2012-11-18,15,12,9,24.99
http://www.amazon.com/The-Secret-Keeper-A-Novel-ebook/dp/B007EECSFA?tag=NYTBS-20,Kate Morton,A British actress searches for secrets in her 90-year-old mother’s past.,Atria,THE SECRET KEEPER,5b4aa4ead3089013507dc3ba,2012-11-03,2012-11-18,16,15,3,26.99
http://www.amazon.com/The-Racketeer-Novel-John-Grisham/dp/0345545338?tag=NYTBS-20,John Grisham,"Malcolm Bannister, an imprisoned ex-lawyer, knows who murdered a federal judge. And he concocts a scheme to exchange this information for his freedom.",Doubleday,THE RACKETEER,5b4aa4ead3089013507dc3bf,2012-11-10,2012-11-25,1,1,3,28.95
http://www.amazon.com/Poseidons-Arrow-Dirk-Pitt-Adventure/dp/0425265056?tag=NYTBS-20,Clive Cussler and Dirk Cussler,Dirk Pitt and his team look for the truth about a sophisticated attack submarine.,Putnam,POSEIDON'S ARROW,5b4aa4ead3089013507dc3c0,2012-11-10,2012-11-25,2,0,1,28.95
http://www.amazon.com/Flight-Behavior-Novel-Barbara-Kingsolver-ebook/dp/B007HBY89E?tag=NYTBS-20,Barbara Kingsolver,An Appalachian woman becomes involved in an effort to save monarch butterflies.,Harper/HarperCollins,FLIGHT BEHAVIOR,5b4aa4ead3089013507dc3c1,2012-11-10,2012-11-25,3,0,1,28.99
http://www.amazon.com/The-Panther-John-Corey-Book/dp/0446699616?tag=NYTBS-20,Nelson DeMille,"The anti-terrorist task force agent John Corey and his wife, an F.B.I. agent, pursue a high-ranking Qaeda operative.",Grand Central,THE PANTHER,5b4aa4ead3089013507dc3c4,2012-11-10,2012-11-25,6,4,4,27.99
http://www.amazon.com/The-Bone-Bed-Scarpetta-Novel/dp/0399157565?tag=NYTBS-20,Patricia Cornwell,A paleontologist’s disappearance in Canada turns out to be connected to crimes much closer to home for the chief medical examiner Kay Scarpetta; the 20th Scarpetta book.,Putnam,THE BONE BED,5b4aa4ead3089013507dc3c6,2012-11-10,2012-11-25,8,7,4,28.95
http://www.amazon.com/NYPD-Red-James-Patterson-ebook/dp/B0089EHO7Q?tag=NYTBS-20,James Patterson and Marshall Karp,Detective Zach Jordan and his beautiful partner (and ex-girlfriend) must stop a deranged killer.,"Little, Brown",NYPD RED,5b4aa4ead3089013507dc3c8,2012-11-10,2012-11-25,10,10,5,27.99
http://www.amazon.com/A-Winter-Dream-Novel/dp/145162803X?tag=NYTBS-20,Richard Paul Evans,"When Joseph Jacobson stands to take over his father’s business, his 12 brothers cast him out.",Simon & Schuster,A WINTER DREAM,5b4aa4ead3089013507dc3c9,2012-11-10,2012-11-25,11,6,2,19.99
http://www.amazon.com/The-Time-Keeper-Mitch-Albom/dp/1401322786?tag=NYTBS-20,Mitch Albom,A fable about the inventor of the world’s first clock.,Hyperion,THE TIME KEEPER,5b4aa4ead3089013507dc3cc,2012-11-10,2012-11-25,14,15,10,24.99
http://www.amazon.com/The-Secret-Keeper-A-Novel-ebook/dp/B007EECSFA?tag=NYTBS-20,Kate Morton,A British actress searches for secrets in her 90-year-old mother’s past.,Atria,THE SECRET KEEPER,5b4aa4ead3089013507dc3cd,2012-11-10,2012-11-25,15,16,4,26.99
http://www.amazon.com/The-Last-Man-A-Novel-ebook/dp/B007HACDLK?tag=NYTBS-20,Vince Flynn,The counterterrorism operative Mitch Rapp searches for a missing C.I.A. asset amid treachery in Afghanistan.,Emily Bestler/Atria,THE LAST MAN,5b4aa4ead3089013507dc3d3,2012-11-17,2012-12-02,1,0,1,27.99
http://www.amazon.com/Merry-Christmas-Cross-James-Patterson-ebook/dp/B007BGQBFY?tag=NYTBS-20,James Patterson,Detective Alex Cross confronts both a hostage situation and a terrorist act at Christmas.,"Little, Brown","MERRY CHRISTMAS, ALEX CROSS",5b4aa4ead3089013507dc3d4,2012-11-17,2012-12-02,2,0,1,28.99
http://www.amazon.com/The-Racketeer-Novel-John-Grisham/dp/0345545338?tag=NYTBS-20,John Grisham,An imprisoned ex-lawyer schemes to exchange information about a murdered federal judge for his freedom.,Doubleday,THE RACKETEER,5b4aa4ead3089013507dc3d5,2012-11-17,2012-12-02,3,1,4,28.95
http://www.amazon.com/Sweet-Tooth-Novel-Ian-McEwan/dp/0345803450?tag=NYTBS-20,Ian McEwan,A British woman working for MI5 in 1972 falls in love with a writer the service is clandestinely supporting.,Nan A. Talese/Doubleday,SWEET TOOTH,5b4aa4ead3089013507dc3d6,2012-11-17,2012-12-02,4,0,1,26.95
http://www.amazon.com/Flight-Behavior-Novel-Barbara-Kingsolver-ebook/dp/B007HBY89E?tag=NYTBS-20,Barbara Kingsolver,An Appalachian woman becomes involved in an effort to save monarch butterflies.,Harper/HarperCollins,FLIGHT BEHAVIOR,5b4aa4ead3089013507dc3d7,2012-11-17,2012-12-02,5,3,2,28.99
http://www.amazon.com/Poseidons-Arrow-Dirk-Pitt-Adventure/dp/0425265056?tag=NYTBS-20,Clive Cussler and Dirk Cussler,Dirk Pitt and his team look for the truth about a sophisticated attack submarine.,Putnam,POSEIDON'S ARROW,5b4aa4ead3089013507dc3d9,2012-11-17,2012-12-02,7,2,2,28.95
http://www.amazon.com/The-Panther-John-Corey-Book/dp/0446699616?tag=NYTBS-20,Nelson DeMille,"The anti-terrorist task force agent John Corey and his wife, an F.B.I. agent, pursue a high-ranking Qaeda operative.",Grand Central,THE PANTHER,5b4aa4ead3089013507dc3db,2012-11-17,2012-12-02,9,6,5,27.99
http://www.amazon.com/Cross-Roads-WM-Paul-Young/dp/145551604X?tag=NYTBS-20,Wm Paul Young,"A comatose businessman encounters Jesus, the Holy Spirit and God and learns to see through the eyes of others; from the author of “The Shack.”",FaithWords,CROSS ROADS,5b4aa4ead3089013507dc3dc,2012-11-17,2012-12-02,10,0,1,24.99
http://www.amazon.com/The-Bone-Bed-Scarpetta-Novel/dp/0399157565?tag=NYTBS-20,Patricia Cornwell,A paleontologist’s disappearance in Canada involves the chief medical examiner Kay Scarpetta; the 20th Scarpetta book.,Putnam,THE BONE BED,5b4aa4ead3089013507dc3df,2012-11-17,2012-12-02,13,8,5,28.95
http://www.amazon.com/The-Round-House-Louise-Erdrich-ebook/dp/B007HC3UF6?tag=NYTBS-20,Louise Erdrich,An Indian family faces the ramifications of a vicious crime; winner of this year’s National Book Award for fiction.,Harper/HarperCollins,THE ROUND HOUSE,5b4aa4ead3089013507dc3e0,2012-11-17,2012-12-02,14,0,3,27.99
http://www.amazon.com/Dear-Life-Stories-Alice-Munro-ebook/dp/B0084TWN9K?tag=NYTBS-20,Alice Munro,"A new collection of stories, some “autobiographical in feeling.”",Knopf,DEAR LIFE,5b4aa4ead3089013507dc3e1,2012-11-17,2012-12-02,15,0,1,26.95
http://www.amazon.com/A-Winter-Dream-Novel/dp/145162803X?tag=NYTBS-20,Richard Paul Evans,"When Joseph Jacobson stands to take over his father’s business, his 12 brothers cast him out.",Simon & Schuster,A WINTER DREAM,5b4aa4ead3089013507dc3e2,2012-11-17,2012-12-02,16,11,3,19.99
http://www.amazon.com/The-Forgotten-David-Baldacci/dp/1455523151?tag=NYTBS-20,David Baldacci,"The military investigator John Puller, the protagonist of “Zero Day,” probes his aunt’s mysterious death in Florida.",Grand Central,THE FORGOTTEN,5b4aa4ead3089013507dc3e8,2012-11-24,2012-12-09,2,0,1,27.99
http://www.amazon.com/The-Last-Man-A-Novel-ebook/dp/B007HACDLK?tag=NYTBS-20,Vince Flynn,The counterterrorism operative Mitch Rapp searches for a missing C.I.A. asset amid treachery in Afghanistan.,Emily Bestler/Atria,THE LAST MAN,5b4aa4ead3089013507dc3ea,2012-11-24,2012-12-09,4,1,2,27.99
http://www.amazon.com/The-Racketeer-Novel-John-Grisham/dp/0345545338?tag=NYTBS-20,John Grisham,An imprisoned ex-lawyer schemes to exchange information about a murdered federal judge for his freedom.,Doubleday,THE RACKETEER,5b4aa4ead3089013507dc3eb,2012-11-24,2012-12-09,5,3,5,28.95
http://www.amazon.com/Merry-Christmas-Cross-James-Patterson-ebook/dp/B007BGQBFY?tag=NYTBS-20,James Patterson,Detective Alex Cross confronts both a hostage situation and a terrorist act at Christmas.,"Little, Brown","MERRY CHRISTMAS, ALEX CROSS",5b4aa4ead3089013507dc3ec,2012-11-24,2012-12-09,6,2,2,28.99
http://www.amazon.com/Flight-Behavior-Novel-Barbara-Kingsolver-ebook/dp/B007HBY89E?tag=NYTBS-20,Barbara Kingsolver,An unnatural congregation of butterflies brings disaster and awakening to a young farm wife in Appalachia.,Harper/HarperCollins,FLIGHT BEHAVIOR,5b4aa4ead3089013507dc3ef,2012-11-24,2012-12-09,9,5,3,28.99
http://www.amazon.com/Cross-Roads-WM-Paul-Young/dp/145551604X?tag=NYTBS-20,Wm Paul Young,"A comatose businessman encounters Jesus, the Holy Spirit and God and learns to see through the eyes of others; from the author of “The Shack.”",FaithWords,CROSS ROADS,5b4aa4ead3089013507dc3f0,2012-11-24,2012-12-09,10,10,2,24.99
http://www.amazon.com/Poseidons-Arrow-Dirk-Pitt-Adventure/dp/0425265056?tag=NYTBS-20,Clive Cussler and Dirk Cussler,Dirk Pitt and his team look for the truth about a sophisticated attack submarine.,Putnam,POSEIDON'S ARROW,5b4aa4ead3089013507dc3f1,2012-11-24,2012-12-09,11,7,3,28.95
http://www.amazon.com/The-Round-House-Louise-Erdrich-ebook/dp/B007HC3UF6?tag=NYTBS-20,Louise Erdrich,An Indian family faces the ramifications of a vicious crime; winner of this year’s National Book Award for fiction.,Harper/HarperCollins,THE ROUND HOUSE,5b4aa4ead3089013507dc3f2,2012-11-24,2012-12-09,12,14,4,27.99
http://www.amazon.com/The-Time-Keeper-Mitch-Albom/dp/1401322786?tag=NYTBS-20,Mitch Albom,A fable about the inventor of the world’s first clock.,Hyperion,THE TIME KEEPER,5b4aa4ead3089013507dc3f4,2012-11-24,2012-12-09,14,0,11,24.99
http://www.amazon.com/The-Panther-John-Corey-Book/dp/0446699616?tag=NYTBS-20,Nelson DeMille,"The anti-terrorist task force agent John Corey and his wife, an F.B.I. agent, pursue a high-ranking Qaeda operative.",Grand Central,THE PANTHER,5b4aa4ead3089013507dc3f5,2012-11-24,2012-12-09,15,9,6,27.99
http://www.amazon.com/Cold-Days-Novel-Dresden-Files/dp/0451464400?tag=NYTBS-20,Jim Butcher,"Harry Dresden lives, but he’s no longer Chicago’s only professional wizard. Now he’s the Winter Knight, Queen Mab’s assassin, and she wants her newest minion to pull off the impossible: kill an immortal.",Roc,COLD DAYS,5b4aa4ead3089013507dc3fb,2012-12-01,2012-12-16,1,0,1,27.95
http://www.amazon.com/The-Black-Harry-Bosch-Novel-ebook/dp/B0076DELIG?tag=NYTBS-20,Michael Connelly,"In a case that spans 20 years, the Los Angeles detective Harry Bosch links the bullet from a recent crime to a file from 1992, the killing of a young female photographer during the race riots.","Little, Brown",THE BLACK BOX,5b4aa4ead3089013507dc3fc,2012-12-01,2012-12-16,2,0,1,27.99
http://www.amazon.com/The-Forgotten-David-Baldacci/dp/1455523151?tag=NYTBS-20,David Baldacci,"The military investigator John Puller, the protagonist of “Zero Day,” probes his aunt’s mysterious death in Florida.",Grand Central,THE FORGOTTEN,5b4aa4ead3089013507dc3fe,2012-12-01,2012-12-16,4,2,2,27.99
http://www.amazon.com/The-Racketeer-Novel-John-Grisham/dp/0345545338?tag=NYTBS-20,John Grisham,An imprisoned ex-lawyer schemes to exchange information about a murdered federal judge for his freedom.,Doubleday,THE RACKETEER,5b4aa4ead3089013507dc3ff,2012-12-01,2012-12-16,5,5,6,28.95
http://www.amazon.com/Merry-Christmas-Cross-James-Patterson-ebook/dp/B007BGQBFY?tag=NYTBS-20,James Patterson,Detective Alex Cross confronts both a hostage situation and a terrorist act at Christmas.,"Little, Brown","MERRY CHRISTMAS, ALEX CROSS",5b4aa4ead3089013507dc401,2012-12-01,2012-12-16,7,6,3,28.99
http://www.amazon.com/The-Last-Man-A-Novel-ebook/dp/B007HACDLK?tag=NYTBS-20,Vince Flynn,The counterterrorism operative Mitch Rapp searches for a missing C.I.A. asset amid treachery in Afghanistan.,Emily Bestler/Atria,THE LAST MAN,5b4aa4ead3089013507dc402,2012-12-01,2012-12-16,8,4,3,27.99
http://www.amazon.com/Flight-Behavior-Novel-Barbara-Kingsolver-ebook/dp/B007HBY89E?tag=NYTBS-20,Barbara Kingsolver,An unnatural congregation of butterflies brings disaster and awakening to a young farm wife in Appalachia.,Harper/HarperCollins,FLIGHT BEHAVIOR,5b4aa4ead3089013507dc405,2012-12-01,2012-12-16,11,9,4,28.99
http://www.amazon.com/Cross-Roads-WM-Paul-Young/dp/145551604X?tag=NYTBS-20,Wm Paul Young,"A comatose businessman encounters Jesus, the Holy Spirit and God and learns to see through the eyes of others; from the author of “The Shack.”",FaithWords,CROSS ROADS,5b4aa4ead3089013507dc406,2012-12-01,2012-12-16,12,10,3,24.99
http://www.amazon.com/The-Round-House-Louise-Erdrich-ebook/dp/B007HC3UF6?tag=NYTBS-20,Louise Erdrich,A Native American family faces the ramifications of a vicious crime; winner of the 2012 National Book Award for fiction.,Harper/HarperCollins,THE ROUND HOUSE,5b4aa4ead3089013507dc408,2012-12-01,2012-12-16,14,12,5,27.99
http://www.amazon.com/The-Time-Keeper-Mitch-Albom/dp/1401322786?tag=NYTBS-20,Mitch Albom,A fable about the inventor of the world’s first clock.,Hyperion,THE TIME KEEPER,5b4aa4ead3089013507dc409,2012-12-01,2012-12-16,15,14,12,24.99
http://www.amazon.com/Threat-Vector-Jack-Ryan-Jr/dp/0425262308?tag=NYTBS-20,Tom Clancy with Mark Greaney,"As China threatens to invade Taiwan, the covert intelligence expert Jack Ryan Jr. aids his father’s administration  — but his agency is no longer secret.",Putnam,THREAT VECTOR,5b4aa4ead3089013507dc40f,2012-12-08,2012-12-23,1,0,1,28.95
http://www.amazon.com/The-Racketeer-Novel-John-Grisham/dp/0345545338?tag=NYTBS-20,John Grisham,An imprisoned ex-lawyer schemes to exchange information about a murdered federal judge for his freedom.,Doubleday,THE RACKETEER,5b4aa4ead3089013507dc411,2012-12-08,2012-12-23,3,5,7,28.95
http://www.amazon.com/The-Forgotten-David-Baldacci/dp/1455523151?tag=NYTBS-20,David Baldacci,"The military investigator John Puller, the protagonist of “Zero Day,” probes his aunt’s mysterious death in Florida.",Grand Central,THE FORGOTTEN,5b4aa4ead3089013507dc413,2012-12-08,2012-12-23,5,4,3,27.99
http://www.amazon.com/Merry-Christmas-Cross-James-Patterson-ebook/dp/B007BGQBFY?tag=NYTBS-20,James Patterson,Detective Alex Cross confronts both a hostage situation and a terrorist act at Christmas.,"Little, Brown","MERRY CHRISTMAS, ALEX CROSS",5b4aa4ead3089013507dc414,2012-12-08,2012-12-23,6,7,4,28.99
http://www.amazon.com/The-Black-Harry-Bosch-Novel-ebook/dp/B0076DELIG?tag=NYTBS-20,Michael Connelly,The Los Angeles detective Harry Bosch links the bullet from a recent crime to the killing of a young female photographer during the race riots in 1992.,"Little, Brown",THE BLACK BOX,5b4aa4ead3089013507dc415,2012-12-08,2012-12-23,7,2,2,27.99
http://www.amazon.com/The-Last-Man-A-Novel-ebook/dp/B007HACDLK?tag=NYTBS-20,Vince Flynn,The counterterrorism operative Mitch Rapp searches for a missing C.I.A. asset amid treachery in Afghanistan.,Emily Bestler/Atria,THE LAST MAN,5b4aa4ead3089013507dc418,2012-12-08,2012-12-23,10,8,4,27.99
http://www.amazon.com/Cold-Days-Novel-Dresden-Files/dp/0451464400?tag=NYTBS-20,Jim Butcher,"Harry Dresden, no longer Chicago’s only professional wizard, is asked by Queen Mab to kill an immortal.",Roc,COLD DAYS,5b4aa4ead3089013507dc41a,2012-12-08,2012-12-23,12,1,2,27.95
http://www.amazon.com/Flight-Behavior-Novel-Barbara-Kingsolver-ebook/dp/B007HBY89E?tag=NYTBS-20,Barbara Kingsolver,An unnatural congregation of butterflies brings disaster and awakening to a young farm wife in Appalachia.,Harper/HarperCollins,FLIGHT BEHAVIOR,5b4aa4ead3089013507dc41b,2012-12-08,2012-12-23,13,11,5,28.99
http://www.amazon.com/Cross-Roads-WM-Paul-Young/dp/145551604X?tag=NYTBS-20,Wm Paul Young,"A comatose businessman encounters Jesus, the Holy Spirit and God and learns to see through the eyes of others; from the author of “The Shack.”",FaithWords,CROSS ROADS,5b4aa4ead3089013507dc41c,2012-12-08,2012-12-23,14,12,4,24.99
http://www.amazon.com/The-Round-House-Louise-Erdrich-ebook/dp/B007HC3UF6?tag=NYTBS-20,Louise Erdrich,A Native American family faces the ramifications of a vicious crime.,Harper/HarperCollins,THE ROUND HOUSE,5b4aa4ead3089013507dc41d,2012-12-08,2012-12-23,15,14,6,27.99
